1	65.22813	1	        65.22813	1
2	39.55262	1.649148147	32.64439608	1.998141728
3	18.78204	3.47289911	21.78315144	2.99443036
4	14.740405	4.425124683	16.35252912	3.98887105
5	24.20502	2.694818265	13.09415573	4.981468936
6	13.561268	4.809884297	10.9219068	5.972229135
7	19.571313	3.332843841	9.370300424	6.961156745
8	12.461009	5.234578516	8.206595641	7.948256848
9	12.419531	5.252060645	7.301491921	8.933534503
10	12.457725	5.235958411	6.577408945	9.916994754
