
1.000000	0.555089	0.354329	0.427854	0.543071	0.392379	0.416683	0.450007	
0.555089	1.000000	0.471665	0.476469	0.389292	0.365951	0.430057	0.459674	
0.354329	0.471665	1.000000	0.786631	0.457294	0.666852	0.463384	0.449729	
0.427854	0.476469	0.786631	1.000000	0.352550	0.386509	0.401819	0.402694	
0.543071	0.389292	0.457294	0.352550	1.000000	0.423780	0.504238	0.462335	
0.392379	0.365951	0.666852	0.386509	0.423780	1.000000	0.588310	0.441585	
0.416683	0.430057	0.463384	0.401819	0.504238	0.588310	1.000000	0.433814	
0.450007	0.459674	0.449729	0.402694	0.462335	0.441585	0.433814	1.000000	
